best_match_score,__id_left,__id_right,Event_left,Name_left,Age,Weight Class_left,Last Weight-In,Height_left,Reach_left,Born,Current Streak,UFC Competition,First Fight,Last Fight,Fight out of,Wins,Loss,Draws,No Contest,Concat_left,Event_right,Event Date,Event Location,Weight Class_right,Name_right,Height_right,Weight,Reach_right,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg,TD Acc,TD Def,Sub. Avg.,Win s,Los s,Concat_right
0.49052569285701814,164_left,145_right,UFC on ESPN+ 14,Ashlee Evans-Smith,31,Flyweight,126.0 lbs,"5'8"" (173cm)","67.5"" (171cm)",United States,1 Loss,8,2010-12-17,"February 17, 2019","Lake Forest, California",9,7,0,0,UFC on ESPN+ 14 Ashlee Evans-Smith,UFC Fight Night: Montevideo,"August 10, 2019","Montevideo, Uruguay",Women's Flyweight,Ashlee Evans-Smith,"5' 8""",125 lbs.,"67""",Orthodox,"Jul 09, 1987",4.86,35%,4.39,57%,1.3,25%,72%,0.0,6,4,UFC Fight Night: Montevideo Ashlee Evans-Smith
0.06831239883847416,165_left,144_right,UFC on ESPN+ 14,Taila Santos,25,Flyweight,125.0 lbs,"5'6"" (168cm)","68.0"" (173cm)","Jaragua do Sul, Santa Catarina, Brazil",1 Loss,2,2013-11-23,"February 02, 2019","Balneario Camboriu, Santa Catarina, Brazil",15,1,0,0,UFC on ESPN+ 14 Taila Santos,UFC Fight Night: Montevideo,"August 10, 2019","Montevideo, Uruguay",Women's Flyweight,Taila Santos,"5' 5""",125 lbs.,"68""",Orthodox,"Jun 22, 1993",4.23,49%,2.53,63%,1.0,100%,75%,1.0,15,1,UFC Fight Night: Montevideo Taila Santos
-0.3764968268551937,166_left,75_right,UFC on ESPN+ 14,Geraldo de Freitas Jr.,27,Featherweight,145.5 lbs,"5'9"" (175cm)","72.5"" (184cm)",Brazil,7 Wins,2,2012-05-26,"February 02, 2019","Conselheiro Lafaiete, Minas Gerais, Brazil",12,4,0,0,UFC on ESPN+ 14 Geraldo de Freitas Jr.,UFC Fight Night: De Randamie vs. Ladd,"July 13, 2019","Sacramento, California, USA",Women's Bantamweight,Aspen Ladd,"5' 6""",135 lbs.,"66""",Orthodox,"Mar 01, 1995",5.58,56%,4.89,47%,2.31,80%,66%,1.7,8,0,UFC Fight Night: De Randamie vs. Ladd Aspen Ladd
-0.6200725483656092,167_left,2_right,UFC on ESPN+ 14,Christopher Gutierrez,28,Bantamweight,135.5 lbs,"5'9"" (175cm)","67.0"" (170cm)","Greenville, Texas",1 Win,3,2011-03-19,"March 23, 2019","Englewood, Colorado",23,5,1,0,UFC on ESPN+ 14 Christopher Gutierrez,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
0.2795341395629452,168_left,147_right,UFC on ESPN+ 14,Rachael Ostovich,28,Flyweight,125.8 lbs,"5'3"" (160cm)","62.0"" (157cm)",United States,2 Losses,4,2013-11-16,"January 19, 2019","Honolulu, Hawaii",5,5,0,0,UFC on ESPN+ 14 Rachael Ostovich,UFC Fight Night: Montevideo,"August 10, 2019","Montevideo, Uruguay",Women's Flyweight,Rachael Ostovich,"5' 3""",125 lbs.,"62""",Orthodox,"Feb 25, 1991",2.32,43%,3.28,59%,3.28,100%,100%,1.3,4,5,UFC Fight Night: Montevideo Rachael Ostovich
0.17377098297120602,169_left,146_right,UFC on ESPN+ 14,Veronica Macedo,23,Flyweight,126.0 lbs,"5'4"" (163cm)","64.0"" (163cm)","Caracas, Venezuela",3 Losses,4,2014-09-27,"February 23, 2019",Caracas,7,3,1,0,UFC on ESPN+ 14 Veronica Macedo,UFC Fight Night: Montevideo,"August 10, 2019","Montevideo, Uruguay",Women's Flyweight,Veronica Macedo,"5' 4""",125 lbs.,"64""",Southpaw,"Oct 30, 1995",1.93,45%,3.7,37%,0.83,100%,50%,0.4,5,3,UFC Fight Night: Montevideo Veronica Macedo
-0.7842660703774587,170_left,29_right,UFC on ESPN+ 14,Enrique Jhonatan Barzola Acosta,30,Featherweight,145.0 lbs,"5'7"" (170cm)","70.0"" (178cm)","Lima, Peru",1 Loss,8,2012-12-12,"March 30, 2019","Lima, Peru",15,4,1,0,UFC on ESPN+ 14 Enrique Jhonatan Barzola Acosta,UFC Fight Night: Ngannou vs. Dos Santos,"June 29, 2019","Minneapolis, Minnesota, USA",Welterweight,Anthony Rocco Martin,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 11, 1989",2.82,38%,2.72,59%,0.82,25%,50%,1.1,16,4,UFC Fight Night: Ngannou vs. Dos Santos Anthony Rocco Martin
-0.5584884922300574,171_left,30_right,UFC on ESPN+ 14,Robert Moffett,29,Featherweight,145.5 lbs,"5'10"" (178cm)","74.0"" (188cm)",United States,1 Loss,3,2010-03-10,"March 23, 2019","Homewood, Illinois",20,4,0,0,UFC on ESPN+ 14 Robert Moffett,UFC Fight Night: Ngannou vs. Dos Santos,"June 29, 2019","Minneapolis, Minnesota, USA",Lightweight,Roosevelt Roberts,"6' 2""",155 lbs.,"73""",Orthodox,"Feb 11, 1994",3.88,62%,2.0,55%,2.77,62%,66%,1.1,8,0,UFC Fight Night: Ngannou vs. Dos Santos Roosevelt Roberts
-0.635976590189598,172_left,2_right,UFC on ESPN+ 14,Рафаэль Физиев,26,Lightweight,155.0 lbs,"5'9"" (175cm)","71.5"" (182cm)",Kazakhstan,1 Loss,2,2015-07-18,"April 20, 2019","Phuket, Thailand",6,1,0,0,UFC on ESPN+ 14 Рафаэль Физиев,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.5418759005603896,173_left,123_right,UFC on ESPN+ 14,Alex da Silva Coelho,23,Lightweight,156.0 lbs,"5'10"" (178cm)","73.0"" (185cm)",Brazil,1 Loss,2,2014-01-18,"April 20, 2019","Balneario Camboriu, Santa Catarina, Brazil",20,2,0,0,UFC on ESPN+ 14 Alex da Silva Coelho,UFC Fight Night: Dos Anjos vs. Edwards,"July 20, 2019","San Antonio, Texas, USA",Bantamweight,Gabriel Silva,"5' 6""",135 lbs.,--,,"Aug 26, 1994",0.0,0%,0.0,0%,0.0,0%,0%,0.0,8,0,UFC Fight Night: Dos Anjos vs. Edwards Gabriel Silva
0.8172222233840586,174_left,148_right,UFC 241: Cormier vs. Miocic 2,Daniel Cormier,40,Heavyweight,251.2 lbs,"5'11"" (181cm)","72.5"" (184cm)","Lafayette, Louisiana, United States",7 Wins,14,2009-09-25,"November 03, 2018","San Jose, California",22,1,0,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.8172222233840586,175_left,149_right,UFC 241: Cormier vs. Miocic 2,Stipe Miocic,36,Heavyweight,242.5 lbs,"6'4"" (194cm)","80.0"" (203cm)","Euclid, Ohio, United States",1 Loss,16,2006-08-03,"July 07, 2018","Independence, Ohio",23,3,0,0,UFC 241: Cormier vs. Miocic 2 Stipe Miocic,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Stipe Miocic,"6' 4""",240 lbs.,"80""",Orthodox,"Aug 19, 1982",4.76,51%,2.96,62%,2.38,38%,75%,0.0,18,3,UFC 241: Cormier vs. Miocic 2 Stipe Miocic
0.4335391076302993,176_left,150_right,UFC 241: Cormier vs. Miocic 2,Nathan Donald Diaz,34,Welterweight,170.5 lbs,"6'0"" (183cm)","76.0"" (193cm)","Stockton, California, United States",1 Loss,24,2004-10-21,"August 20, 2016","Stockton, California",19,11,0,0,UFC 241: Cormier vs. Miocic 2 Nathan Donald Diaz,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Welterweight,Nate Diaz,"6' 0""",170 lbs.,"76""",Southpaw,"Apr 16, 1985",4.64,44%,3.69,54%,1.17,30%,45%,1.4,20,11,UFC 241: Cormier vs. Miocic 2 Nate Diaz
0.9727071619883508,177_left,151_right,UFC 241: Cormier vs. Miocic 2,Anthony Paul Pettis,32,Welterweight,171.0 lbs,"5'10"" (177cm)","72.0"" (183cm)","Milwaukee, Wisconsin, United States",1 Win,17,2007-01-27,"March 23, 2019","Milwaukee, Wisconsin",22,8,0,0,UFC 241: Cormier vs. Miocic 2 Anthony Paul Pettis,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Welterweight,Anthony Pettis,"5' 10""",170 lbs.,"72""",Orthodox,"Jan 27, 1987",2.87,45%,3.22,54%,0.73,54%,58%,1.2,22,8,UFC 241: Cormier vs. Miocic 2 Anthony Pettis
0.8820197537757353,178_left,152_right,UFC 241: Cormier vs. Miocic 2,Yoel Romero Palacio,42,Middleweight,185.2 lbs,"6'0"" (183cm)","73.5"" (187cm)","Pinar Del Rio, Cuba",1 Loss,12,2009-12-20,"June 09, 2018","Coconut Creek, Florida",13,3,0,0,UFC 241: Cormier vs. Miocic 2 Yoel Romero Palacio,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Middleweight,Yoel Romero,"6' 0""",185 lbs.,"73""",Southpaw,"Apr 30, 1977",3.28,50%,2.77,63%,1.86,32%,78%,0.0,13,3,UFC 241: Cormier vs. Miocic 2 Yoel Romero
0.9121227533421334,179_left,153_right,UFC 241: Cormier vs. Miocic 2,Paulo Henrique Costa,28,Middleweight,185.5 lbs,"6'0"" (183cm)","72.0"" (183cm)","Belo Horizonte, Minas Gerais, Brazil",12 Wins,5,2012-02-25,"July 07, 2018","Belo Horizonte, Minas Gerais, Brazil",12,0,0,0,UFC 241: Cormier vs. Miocic 2 Paulo Henrique Costa,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Middleweight,Paulo Costa,"6' 1""",185 lbs.,"72""",,"Apr 21, 1991",8.83,59%,5.79,50%,0.0,0%,81%,0.0,12,0,UFC 241: Cormier vs. Miocic 2 Paulo Costa
0.5917381787921168,180_left,154_right,UFC 241: Cormier vs. Miocic 2,Raphael Assunção,36,Bantamweight,136.0 lbs,"5'6"" (168cm)","67.5"" (171cm)","Recife, Pernambuco, Brazil",1 Loss,15,2003-08-22,"February 02, 2019","Alpharetta, Georgia",28,6,0,0,UFC 241: Cormier vs. Miocic 2 Raphael Assunção,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Bantamweight,Raphael Assuncao,"5' 5""",135 lbs.,"66""",Orthodox,"Jul 19, 1982",3.34,40%,2.24,70%,1.38,36%,79%,0.3,27,6,UFC 241: Cormier vs. Miocic 2 Raphael Assuncao
1.1339769332698708,181_left,155_right,UFC 241: Cormier vs. Miocic 2,Cory Sandhagen,27,Bantamweight,135.0 lbs,"5'11"" (180cm)","71.0"" (180cm)",United States,6 Wins,5,2012-09-14,"April 27, 2019","Aurora, Colorado",15,2,0,0,UFC 241: Cormier vs. Miocic 2 Cory Sandhagen,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Bantamweight,Cory Sandhagen,"5' 11""",135 lbs.,"70""",Switch,"Apr 20, 1992",8.49,48%,4.68,61%,1.8,57%,20%,0.9,11,1,UFC 241: Cormier vs. Miocic 2 Cory Sandhagen
0.18037266247402517,182_left,148_right,UFC 241: Cormier vs. Miocic 2,Derek T. Brunson,35,Middleweight,185.8 lbs,"6'1"" (186cm)","78.0"" (198cm)","Wilmington, North Carolina, United States",1 Win,16,2010-01-23,"May 04, 2019","Albuquerque, New Mexico",21,7,0,0,UFC 241: Cormier vs. Miocic 2 Derek T. Brunson,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.2805596439860345,183_left,148_right,UFC 241: Cormier vs. Miocic 2,Ian Heinisch,30,Middleweight,185.6 lbs,"5'11"" (180cm)","71.0"" (180cm)",United States,5 Wins,3,2014-08-23,"May 18, 2019","Parker, Colorado",16,1,0,0,UFC 241: Cormier vs. Miocic 2 Ian Heinisch,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.29558689517330894,184_left,148_right,UFC 241: Cormier vs. Miocic 2,John Makdessi,34,Lightweight,154.0 lbs,"5'8"" (173cm)","68.0"" (173cm)","Halifax, Nova Scotia, Canada",3 Wins,17,2008-07-18,"March 23, 2019","Laval, Quebec",18,6,0,0,UFC 241: Cormier vs. Miocic 2 John Makdessi,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.28555256198450957,185_left,148_right,UFC 241: Cormier vs. Miocic 2,Devonte Smith,25,Lightweight,156.0 lbs,"5'8"" (173cm)","76.0"" (193cm)","Bedford, Ohio",6 Wins,3,2011-12-03,"February 09, 2019","Englewood, Colorado",17,3,1,0,UFC 241: Cormier vs. Miocic 2 Devonte Smith,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
1.0282137766781314,186_left,157_right,UFC 241: Cormier vs. Miocic 2,Sodiq Yusuff,26,Featherweight,145.5 lbs,"5'9"" (175cm)","71.0"" (180cm)","Lagos, Nigeria",4 Wins,3,2013-11-30,"March 30, 2019","New Carrollton, Maryland",16,1,0,0,UFC 241: Cormier vs. Miocic 2 Sodiq Yusuff,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Featherweight,Sodiq Yusuff,"5' 9""",145 lbs.,"71""",Orthodox,"May 19, 1993",6.42,51%,4.22,51%,0.0,0%,100%,0.0,9,1,UFC 241: Cormier vs. Miocic 2 Sodiq Yusuff
0.902916713598199,187_left,156_right,UFC 241: Cormier vs. Miocic 2,Gabriel Benítez,31,Featherweight,145.0 lbs,"5'8"" (173cm)","71.0"" (180cm)",Mexico,2 Wins,8,2007-07-28,"May 19, 2018","Tijuana, Baja California, Mexico",21,6,0,0,UFC 241: Cormier vs. Miocic 2 Gabriel Benítez,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Featherweight,Gabriel Benitez,"5' 8""",145 lbs.,"71""",Southpaw,"Jun 15, 1988",4.23,42%,2.6,73%,0.23,100%,56%,1.6,21,7,UFC 241: Cormier vs. Miocic 2 Gabriel Benitez
1.0282137766781314,188_left,158_right,UFC 241: Cormier vs. Miocic 2,Poliana Botelho,30,Flyweight,125.0 lbs,"5'8"" (173cm)","67.0"" (170cm)","Muriae, Minas Gerais, Brazil",1 Win,5,2013-09-28,"April 13, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",8,2,0,0,UFC 241: Cormier vs. Miocic 2 Poliana Botelho,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Women's Flyweight,Poliana Botelho,"5' 8""",115 lbs.,"67""",Orthodox,"Dec 15, 1988",3.65,58%,2.77,55%,1.27,100%,88%,0.0,8,2,UFC 241: Cormier vs. Miocic 2 Poliana Botelho
0.2805596439860345,189_left,148_right,UFC 241: Cormier vs. Miocic 2,Марина Мороз,27,Flyweight,125.3 lbs,"5'7"" (170cm)","67.0"" (170cm)","Volnogorsk, Ukraine",1 Win,8,2013-11-23,"March 30, 2019","Volnogorsk, Ukraine",9,3,0,0,UFC 241: Cormier vs. Miocic 2 Марина Мороз,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.1703383292852258,190_left,148_right,UFC 241: Cormier vs. Miocic 2,Sabina Mazo Isaza,22,Flyweight,125.5 lbs,"5'7"" (170cm)","70.0"" (178cm)","Medellín, Antioquia, Colombia",1 Loss,2,2015-03-26,"March 30, 2019","Huntington Beach, California",6,1,0,0,UFC 241: Cormier vs. Miocic 2 Sabina Mazo Isaza,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.2805596439860345,191_left,148_right,UFC 241: Cormier vs. Miocic 2,Shana Dobson,30,Flyweight,126.0 lbs,"5'6"" (168cm)","69.0"" (175cm)",United States,1 Loss,3,2015-01-24,"April 14, 2018",Texas,5,2,0,0,UFC 241: Cormier vs. Miocic 2 Shana Dobson,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.2805596439860345,192_left,148_right,UFC 241: Cormier vs. Miocic 2,Hannah Cifers,26,Strawweight,114.0 lbs,"5'2"" (157cm)","62.0"" (157cm)","Oxford, North Carolina",1 Win,3,2012-07-28,"March 02, 2019","Wake Forest, North Carolina",13,4,0,0,UFC 241: Cormier vs. Miocic 2 Hannah Cifers,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
0.2805596439860345,193_left,148_right,UFC 241: Cormier vs. Miocic 2,Jodie Esquibel,33,Strawweight,116.0 lbs,"5'1"" (155cm)","64.0"" (163cm)","Albuquerque, New Mexico",3 Losses,4,2004-09-03,"April 27, 2019","Albuquerque, New Mexico",7,5,0,0,UFC 241: Cormier vs. Miocic 2 Jodie Esquibel,UFC 241: Cormier vs. Miocic 2,"August 17, 2019","Anaheim, California, USA",Heavyweight,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",3.84,49%,2.46,58%,2.04,45%,78%,0.5,22,1,UFC 241: Cormier vs. Miocic 2 Daniel Cormier
-0.6110265121884748,194_left,2_right,UFC on ESPN+ 15: Andrade vs. Zhang,Jéssica Andrade,27,Strawweight,114.5 lbs,"5'2"" (157cm)","62.0"" (157cm)","Umuarama, Parana, Brazil",4 Wins,16,2011-09-06,"May 11, 2019","Parana, Brazil",20,6,0,0,UFC on ESPN+ 15: Andrade vs. Zhang Jéssica Andrade,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.45016455612085526,195_left,22_right,UFC on ESPN+ 15: Andrade vs. Zhang,"张伟丽, Zhang Weli",29,Strawweight,116.0 lbs,"5'4"" (163cm)","63.0"" (160cm)",China,19 Wins,4,2013-11-09,"March 02, 2019","Hebei, China",19,1,0,0,"UFC on ESPN+ 15: Andrade vs. Zhang 张伟丽, Zhang Weli",UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,Andre Ewell,"5' 11""",135 lbs.,"76""",Southpaw,"Jan 21, 1988",2.33,37%,3.6,51%,0.51,100%,37%,0.0,14,5,UFC Fight Night: Moicano vs. The Korean Zombie Andre Ewell
-0.8314691415900923,196_left,2_right,UFC on ESPN+ 15: Andrade vs. Zhang,"武亚楠, Wu Yanan",23,Flyweight,126.0 lbs,"5'9"" (174cm)","66.0"" (168cm)",China,1 Win,3,2013-11-16,"November 24, 2018",China,10,2,0,0,"UFC on ESPN+ 15: Andrade vs. Zhang 武亚楠, Wu Yanan",UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.5104861102552127,197_left,96_right,UFC on ESPN+ 15: Andrade vs. Zhang,Luana Carolina Carvalho de Souza,26,Flyweight,124.5 lbs,"5'6"" (168cm)","69.0"" (175cm)",Brazil,6 Wins,2,2015-01-24,"May 11, 2019","Sao Paulo, Sao Paulo, Brazil",6,1,0,0,UFC on ESPN+ 15: Andrade vs. Zhang Luana Carolina Carvalho de Souza,UFC Fight Night: De Randamie vs. Ladd,"July 13, 2019","Sacramento, California, USA",Women's Strawweight,Livinha Souza,"5' 5""",115 lbs.,"63""",Orthodox,"Mar 11, 1991",2.02,39%,2.2,63%,4.59,45%,0%,3.7,13,1,UFC Fight Night: De Randamie vs. Ladd Livinha Souza
-0.7212478268892836,198_left,2_right,UFC on ESPN+ 15: Andrade vs. Zhang,Scott Holtzman,35,Lightweight,156.0 lbs,"5'9"" (175cm)","70.0"" (178cm)",United States,1 Loss,9,2010-01-30,"February 17, 2019","Knoxville, Tennessee",14,3,0,0,UFC on ESPN+ 15: Andrade vs. Zhang Scott Holtzman,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.9588131647636399,199_left,28_right,UFC on ESPN+ 15: Andrade vs. Zhang,"김동현, Kim Dong Hyun; 마동현, Ma Dong Hyun",30,Lightweight,156.0 lbs,"5'11"" (180cm)","70.5"" (179cm)",South Korea,1 Loss,7,2007-03-11,"February 09, 2019","Busan, South Korea",16,9,3,0,"UFC on ESPN+ 15: Andrade vs. Zhang 김동현, Kim Dong Hyun; 마동현, Ma Dong Hyun",UFC Fight Night: Ngannou vs. Dos Santos,"June 29, 2019","Minneapolis, Minnesota, USA",Welterweight,Demian Maia,"6' 1""",170 lbs.,"72""",Southpaw,"Nov 06, 1977",1.77,42%,1.94,64%,2.56,25%,65%,1.1,26,9,UFC Fight Night: Ngannou vs. Dos Santos Demian Maia
0.542255058208051,200_left,160_right,UFC 242: Khabib vs. Poirier,"Khabib Nurmagomedov, Хабиб Нурмагомедов",30,Lightweight,155.0 lbs,"5'10"" (178cm)","70.0"" (178cm)","Makhachkala, Russian SFSR, Soviet Union",27 Wins,12,2008-09-13,"October 06, 2018","San Jose, California",27,0,0,0,"UFC 242: Khabib vs. Poirier Khabib Nurmagomedov, Хабиб Нурмагомедов",UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
0.6524763729088597,201_left,161_right,UFC 242: Khabib vs. Poirier,Dustin Glenn Poirier,30,Lightweight,154.5 lbs,"5'9"" (175cm)","73.0"" (185cm)","Lafayette, Louisiana, United States",5 Wins,23,2007-12-08,"April 13, 2019","Coconut Creek, Florida",32,5,0,1,UFC 242: Khabib vs. Poirier Dustin Glenn Poirier,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Dustin Poirier,"5' 9""",155 lbs.,"72""",Southpaw,"Jan 19, 1989",5.75,49%,4.08,56%,1.63,37%,69%,1.2,25,5,UFC 242: Khabib vs. Poirier Dustin Poirier
0.9736892409037414,202_left,163_right,UFC 242: Khabib vs. Poirier,Curtis Blaydes,28,Heavyweight,262.0 lbs,"6'4"" (193cm)","80.0"" (203cm)","Naperville, Illinois",1 Win,10,2012-09-29,"March 23, 2019","Chicago, Illinois",16,2,0,1,UFC 242: Khabib vs. Poirier Curtis Blaydes,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Heavyweight,Curtis Blaydes,"6' 4""",265 lbs.,"80""",Orthodox,"Feb 18, 1991",3.71,51%,2.03,55%,6.79,57%,25%,0.0,11,2,UFC 242: Khabib vs. Poirier Curtis Blaydes
0.9736892409037414,203_left,162_right,UFC 242: Khabib vs. Poirier,Shamil Abdurakhimov,37,Heavyweight,258.0 lbs,"6'3"" (191cm)","76.0"" (193cm)","Makhachkala, Dagestan",3 Wins,8,2008-04-19,"April 20, 2019","Rostov-on-Don, Russia",20,4,0,0,UFC 242: Khabib vs. Poirier Shamil Abdurakhimov,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Heavyweight,Shamil Abdurakhimov,"6' 3""",235 lbs.,"76""",Orthodox,"Sep 02, 1981",2.64,44%,2.36,60%,1.34,24%,66%,0.2,20,4,UFC 242: Khabib vs. Poirier Shamil Abdurakhimov
0.22603510821164444,204_left,160_right,UFC 242: Khabib vs. Poirier,Ислам Махачев,27,Lightweight,155.0 lbs,"5'10"" (178cm)","70.5"" (179cm)","Dagestan, Russia",5 Wins,8,2010-08-01,"April 20, 2019","Makhachkala, Russia",17,1,0,0,UFC 242: Khabib vs. Poirier Ислам Махачев,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
0.9536205745261427,205_left,165_right,UFC 242: Khabib vs. Poirier,Davi Ramos,32,Lightweight,156.0 lbs,"5'8"" (173cm)","72.5"" (184cm)","Rio de Janeiro, Rio de Janeiro, Brazil",4 Wins,6,2010-07-04,"May 18, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",10,2,0,0,UFC 242: Khabib vs. Poirier Davi Ramos,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Davi Ramos,"5' 6""",155 lbs.,"70""",Orthodox,"Nov 05, 1986",3.47,43%,2.79,58%,3.19,52%,0%,1.0,10,2,UFC 242: Khabib vs. Poirier Davi Ramos
